lat,lon,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_excessive_drinking,teen_birth_rate,percent_uninsured,Is_Medical_Desert
40.58285012,-86.56350546,18.48784599,4.196585462,18.34135342,37.2,8.7,30.9,17.34571639,20.74688797,10.20306775,No
40.76154361,-86.34598886,20.35989684,4.3010382389999995,20.63817315,32.1,8.6,27.0,15.92062046,40.21937843,13.19856537,No
38.47731863,-85.70730263,20.37958992,4.346716495,22.22607816,36.8,7.9,27.9,17.56544581,31.75429464,8.58382651,No
39.39278405,-87.11576358,18.79126325,4.128987101,19.98800344,35.7,8.3,32.3,17.0418543,35.84352921,8.40850666,No
40.30170003,-86.47515077,19.510151399999998,4.190305493,19.7675187,38.4,8.8,33.6,16.37403859,36.39348748,11.6640337,No
38.29237846,-86.45172457,21.80931857,4.588452602,22.76394582,29.5,7.9,37.7,15.17871816,39.63705826,11.46957656,No
38.70244624,-87.07204575,19.40300252,4.328243781,20.04238084,36.6,8.2,27.7,16.81917019,27.60497667,17.93344882,No
39.14523776,-84.97332698,15.71952712,3.871165359,20.08738212,33.7,8.1,25.6,18.40484659,17.96197319,7.3012465539999996,No
39.30700898,-85.50111397,16.79207178,3.74658477,18.44140507,33.5,8.1,31.8,18.37324166,36.48141834,8.127112914,No
41.3975764,-84.9990716,17.25737712,3.9888141630000002,19.794324300000003,30.3,7.9,21.8,18.40129644,29.32193036,8.277655084,No
40.2275537,-85.39690454,20.84489117,4.5255588819999994,20.96442658,34.1,7.0,27.9,15.48954763,18.06812066,9.013226672,No
38.36427829,-86.87981071,15.6184758,3.6508841889999997,16.95628579,29.5,8.8,20.9,18.97171559,24.37311936,8.948431322000001,No
41.59739552,-85.85875298,19.81106105,4.137229724,19.88599883,33.6,8.0,28.1,16.55460705,37.01814175,14.19281418,No
39.64003666,-85.17876871,22.24274173,4.636865736,22.89565248,37.3,7.2,26.5,15.22466818,49.18032787,9.60498279,No
38.31904556,-85.90691289,16.60054248,3.909342006,21.65764105,34.7,7.9,28.1,17.81762278,22.32660636,6.923733416,No
40.12090596,-87.24197655,18.45773513,4.048197514,20.56895026,32.3,7.9,33.8,17.22224607,39.1014975,8.643292683,No
39.4148759,-85.06014799,16.24669173,3.9017690010000003,19.42151505,37.2,8.3,30.6,17.42746315,23.07546813,8.882305413,No
41.046985600000006,-86.26354313,17.72857785,3.9390157510000003,19.51865567,38.3,8.1,29.6,15.51576218,29.997710100000003,11.42017752,No
38.31189316,-87.58459724,16.50407789,3.928465408,19.223085600000005,29.1,8.5,27.0,16.95325835,34.48275862,6.745930126,No
40.51580752,-85.65472029,23.27257479,4.489970489,21.54469652,37.3,7.2,33.4,15.44250277,27.88782319,8.558641033999999,No
39.03636831,-86.96205732,17.84538376,4.164166995,20.94773882,38.3,7.9,37.6,16.90401469,32.99304631,8.899688957999999,No
40.07248721,-86.05203252,10.56104205,3.02058121,13.30763399,26.0,8.8,16.6,20.06217668,6.40805433,6.105926126,No
39.82356369,-85.77325014,14.80872422,3.757897075,16.77372943,37.6,8.3,25.3,18.019740300000002,14.78906434,6.036242779,No
38.19526637,-86.11148205,17.49807835,3.968153185,20.09713257,38.1,8.5,27.2,17.14483197,27.45682694,8.231483745,No
39.76952745,-86.50997547,14.95320095,3.4858683289999997,16.05219198,31.5,8.7,22.5,18.55195883,10.9893041,6.617668127999999,No
39.9310716,-85.39642401,21.18174533,4.295160177,20.61776335,29.5,8.1,25.5,15.94657216,27.26183343,7.973190945,No
40.48361522,-86.11696456,18.34779291,3.995102314,21.19177525,35.1,7.3,30.9,14.38434763,36.9541516,8.288949082,No
40.82922724,-85.48813576,16.57469435,3.916214498,18.79551025,37.4,7.8,28.5,17.557143300000003,28.01503246,7.904827114,No
38.9064269,-86.03753354,20.88556307,4.201649703,21.95535614,30.5,8.0,28.5,16.26515182,46.59771366,10.01097695,No
41.022989700000004,-87.11612935,16.6741216,3.849308,19.49197312,35.7,8.5,27.9,17.33536218,20.99259799,9.591889784,No
40.43796501,-85.00570982,19.91404858,4.520826061,21.97681384,34.8,7.5,29.4,16.25672023,35.69315717,9.549507274,No
38.78577378,-85.43853029,17.64240102,4.1447878760000005,23.05765877,35.0,7.7,24.8,17.97453576,31.8160706,9.100511904,No
38.99692687,-85.62805675,21.32146418,4.6330239230000005,21.76623884,39.5,7.3,33.7,16.84432635,43.43836036,8.781832502,No
39.48996446,-86.10161343,16.10866239,3.6430214419999998,18.25089554,31.4,8.0,24.4,19.11872464,20.81516367,7.943060716000001,No
38.68903794,-87.41805432,19.00096021,4.253716794,20.39625825,34.4,7.5,33.7,17.10467858,29.01334412,8.456843941,No
41.24407952,-85.86072841,17.48206076,3.76381096,19.03508964,34.4,8.3,25.8,17.77681131,28.05094309,11.79468231,No
41.64262938,-85.42649644,16.50285141,3.9512667980000002,18.86517448,37.0,9.0,25.3,18.10624902,18.48127933,24.85462113,No
41.41706844,-87.38209179,21.06261444,4.588826663,18.6478692,35.5,7.1,27.3,17.20369634,26.59551277,9.679060246,No
41.545990100000004,-86.73997879999999,18.34745739,4.183121734,22.68348124,36.9,7.0,30.1,18.85689636,35.29622018,8.839380688,No
38.84116591,-86.48345655,17.78525082,4.099461905,19.17238145,32.2,8.1,30.6,16.77189781,37.51056636,8.52304122,No
40.16162582,-85.71936434,20.63631407,4.659934137,21.63869554,38.8,7.1,32.5,15.88467511,34.62859208,9.054145584,No
39.78171884,-86.13847532,19.04312284,3.93157517,19.24161998,32.5,6.7,26.3,17.74973955,36.04223491,11.68358637,No
41.32485133,-86.26177169,18.42580608,4.082798077,20.7959188,41.4,8.4,31.9,17.18584823,24.70567249,12.76473055,No
38.70801603,-86.80306865,17.52953279,4.151171295,20.4381285,42.5,8.5,39.6,16.53846492,33.76748673,9.380378658,No
40.76946588,-86.04504585,21.04936384,4.306026583,24.02131256,36.7,7.3,32.5,17.15810262,28.69786778,9.999620652,No
39.16092833,-86.52313807,17.2564727,4.199800923,19.92325154,25.3,7.2,22.7,19.17058674,7.537641448,9.152251258,No
40.04039509,-86.89331458,16.6845904,3.871604529,19.59130503,25.4,8.1,30.0,17.65704326,37.62572954,9.766336891,No
39.48157647,-86.44623444,17.56072166,4.124370368,19.47825611,35.9,8.2,27.9,17.1382231,24.81733434,8.229762666000001,No
40.955850399999996,-87.39759726,19.71250601,4.268836877,20.73030858,30.6,8.0,35.1,15.60508841,26.08098833,12.20802116,No
41.39861192,-85.41750858,16.66462878,3.842142413,18.93576881,38.2,8.8,28.5,17.22256899,30.01071811,10.39761532,No
38.54179052,-86.49505344,19.86300167,4.281649699,21.19653928,35.5,7.8,27.2,16.85953417,37.84023014,9.979250422,No
39.31282953,-86.83765407,18.94013888,4.482357331,20.49193059,31.6,8.3,25.7,17.11371797,29.89010989,11.26904162,No
39.77364028,-87.20638954,19.20234241,4.348086988,22.04881295,29.7,7.8,34.1,15.66578247,29.12323728,11.76229508,No
38.07965373,-86.63803467,18.66221262,4.043775664,20.74492461,35.7,7.5,26.6,16.299897199999997,44.16961131,8.107919687999999,No
38.39880001,-87.23215955,18.84464242,4.09179727,19.78015551,38.4,8.5,32.2,16.56428711,31.21295931,9.028769639,No
41.46055692,-87.0672695,16.1487125,3.965614939,18.78441902,33.5,8.1,25.0,19.31183602,15.74348416,7.477224998,No
38.02184818,-87.86839758,15.95595423,3.71952294,18.70113333,31.3,8.3,30.5,17.587811600000002,20.63890883,6.412395709,No
41.04186288,-86.69879281,17.8939129,4.072415497,18.97450889,31.2,8.4,27.6,16.85846721,25.36764706,10.00502765,No
39.66628873,-86.84500122,16.4075234,3.934756083,19.0136371,30.5,8.4,29.0,17.95452321,17.99366027,8.235687981,No
40.15759543,-85.01144756,19.30244383,4.327993783999999,21.36272386,36.0,7.6,26.4,15.17982826,33.87790198,9.610879087,No
39.10348188,-85.26238171,17.84507685,4.044094727,18.48240646,31.6,8.6,33.5,18.16031174,26.80533177,9.224093487000001,No
39.61997388,-85.46575742,18.56042749,4.196031983,21.35309306,29.7,8.1,23.1,15.97939982,33.56936795,10.31103853,No
41.61666841,-86.28987894,18.90329959,3.951923499,19.04198845,33.0,7.2,26.3,19.90878359,26.21327821,10.22559629,No
38.685083,-85.74749008,19.21133982,4.222250432,20.83091615,32.8,8.3,29.1,17.04524284,43.73522459,8.580303492999999,No
39.52372505,-85.79167569,17.95496341,3.957935356,20.58748183,36.6,8.3,29.8,16.37269175,29.66951747,8.536953243,No
38.01419369,-87.00771626,17.37270344,3.839023757,17.58056757,35.4,8.8,27.8,17.579469800000002,24.74813841,8.492401216000001,No
41.28094294,-86.64764801,20.26579863,4.415122688,22.77491652,32.6,8.1,28.4,16.50506841,32.94728435,9.817966393999999,No
41.643899499999996,-85.00086385,16.45855309,3.7889494989999997,19.25401472,29.6,8.1,27.3,18.28761402,28.84857647,9.558573212,No
39.08882228,-87.41480281,19.50491326,4.219740219,21.06520015,30.6,8.0,31.9,17.27394715,39.07922912,9.407921056000001,No
38.82619139,-85.0369816,21.58062682,4.653846891000001,24.01962089,34.4,7.8,37.1,15.63900474,33.41288783,11.4521301,No
40.38862743,-86.89406468,19.42650832,4.436993187,19.11701405,32.5,7.3,24.5,20.03611213,16.33132305,9.94632652,No
40.31135198,-86.05185661,16.88507789,3.7979407430000003,18.771038,34.5,8.5,18.4,17.31525152,22.01161724,8.386287625,No
38.02525961,-87.58584114,19.38064551,4.408471853,21.39977125,34.2,7.5,28.5,18.87254972,31.00438787,8.516135222,No
39.85380677,-87.46398159,17.40630266,3.9748919889999996,18.93321448,40.5,7.8,25.7,16.83681715,32.28840125,8.122320201,No
39.43066582,-87.38993617,20.26798819,4.487708819,22.07908895,34.6,6.5,28.7,17.85431438,31.53069211,9.100627926,No
40.84566083,-85.79399652,18.85849238,4.181379571,19.64795149,34.5,8.1,26.2,16.21788821,23.78898065,9.189234864,No
40.34694279,-87.35330090000001,16.36477265,3.877789448,18.56516311,34.2,8.7,28.0,17.6059953,20.73459716,7.2588055129999995,No
38.09224621,-87.27210266,16.11701176,3.8180840810000003,17.64583031,35.2,8.4,29.4,17.94963098,19.45439918,7.2115292360000005,No
38.599993,-86.10530775,17.91122199,4.007569306000001,21.23592748,40.6,8.1,34.3,16.11996635,32.29995131,10.46409807,No
39.86438719,-85.00983723,19.5256532,4.49137882,21.25568275,37.5,7.4,31.3,15.33326503,35.62288165,10.98081024,No
40.72919685,-85.22119893,18.35838083,3.891112375,18.74026964,34.0,8.4,27.5,16.29919207,27.10997443,7.985058229,No
40.749767299999995,-86.86548985,17.49267047,3.742310909,17.9967948,28.8,8.6,33.9,17.02276854,35.09792515,10.96126705,No
41.13938827,-85.50512537,16.49662756,3.76634446,18.53336411,36.6,8.6,26.3,16.59019392,24.48810183,8.566673902,No
41.33075073,-94.47097867,13.85479718,3.177607217,15.58357139,31.5,8.7,26.9,19.87272691,14.25661915,5.462571271,No
41.02898221,-94.69917905,12.48481871,3.09396959,15.63671211,29.9,8.7,24.7,19.92124589,23.80952381,6.194375223,No
43.28429006,-91.37805866,14.52796244,3.249647615,16.1872113,35.0,8.5,22.9,19.21993996,25.06546951,7.927231596,No
40.74317821,-92.86863464,15.91216526,3.45179206,16.83979347,37.3,7.8,41.1,18.25356182,31.18325502,6.344154466,No
41.68460941,-94.90582567,12.98156293,3.1751906869999997,16.18663259,30.1,8.4,29.4,18.66702134,18.7755102,6.663470757000001,No
42.08020516,-92.06571579999999,12.47405418,2.959795965,14.93081275,35.6,8.7,25.2,21.60872243,13.45774269,5.012160809,No
42.47009879,-92.30883223,13.94903244,3.355407695,18.26605746,30.6,7.1,23.7,24.20611707,17.27298768,5.262762904,No
42.03658707,-93.93169441,13.93563006,3.247157392,16.03667247,35.8,8.5,25.0,21.4446693,16.85719822,4.176560972,No
42.77459005,-92.31805509,11.7519194,2.871465401,14.06659869,32.7,8.9,21.8,21.65008415,5.354200989,3.905212263,No
42.47079426,-91.83784449999999,11.59387698,2.851024355,16.15845209,32.7,8.5,30.5,21.28346059,14.41992572,5.274127251,No
42.73550393,-95.1511426,16.22509304,3.2488546639999996,14.87408803,33.7,8.7,23.9,18.59679498,32.98810894,11.31922838,No
42.73157619,-92.79018825,12.22642987,2.8363818089999997,15.07033054,33.3,7.6,27.9,20.83571865,12.96485841,5.20123839,No
42.38519301,-94.64041148,14.7336636,3.231144786,16.55135612,36.0,8.4,30.8,19.54371962,19.94134897,5.573864451,No
42.03621538,-94.86057379,12.12124968,2.9057442339999997,15.26125086,33.9,8.7,25.6,20.63754255,17.596665899999998,4.399950562,No
41.33151742,-94.92783621,14.86297975,3.3699236239999997,17.26604253,33.7,7.6,21.9,18.26194434,24.63249901,6.782193008999999,No
41.77231849,-91.13243498,11.30416249,2.7936187880000003,14.07698079,34.7,8.6,28.4,22.35555194,12.7531883,4.3117855469999995,No
43.08157138,-93.26082813,13.53512168,3.172805116,16.34573336,30.0,8.2,20.9,21.65054661,19.74061747,4.551620196,No
42.73562825,-95.62382005,13.59744076,3.329466721,16.51348561,35.1,8.6,27.3,18.79851871,29.56358517,5.968735197000001,No
43.06005057,-92.31768419,13.82309661,3.0840656760000003,15.79149767,30.2,8.4,22.5,20.66843595,12.04819277,6.361242759,No
41.02902712,-93.78516451,15.59032034,3.3279109910000004,17.17942668,36.6,8.5,27.6,19.72902111,32.0744956,6.422139831,No
43.08257539,-95.15094486,12.98035103,3.1562288869999997,15.86448089,35.0,8.2,20.7,20.51452074,18.51298895,5.556426332000001,No
42.84472908,-91.34143961,12.72743327,3.1273678510000003,15.44672524,36.0,8.5,24.4,20.38836504,13.6192408,6.1902290760000005,No
41.89803707,-90.53198640000001,14.4709418,3.2386058810000002,17.12542119,33.3,7.9,28.4,20.29925563,29.30020861,4.864764334,No
42.03721425,-95.38199279999999,17.72844372,3.5443835630000002,16.88016169,33.3,8.0,27.3,18.30213276,30.49797474,10.43346774,No
41.68490364,-94.03975166,10.60527487,2.748185542,13.49425842,28.6,9.2,20.9,23.45544268,11.81796802,3.9317116999999997,No
40.74770311,-92.40972206,13.75137927,3.269271312,16.60797803,25.6,8.1,23.4,19.34350604,13.67279585,11.28479364,No
40.73770567,-93.78629089,16.19104568,3.734561051,18.1775738,40.4,7.8,28.9,18.93239251,20.70888092,7.211622615,No
42.47120647,-91.36735433,12.95109873,3.0776363030000002,15.67232177,32.8,8.7,26.8,21.98201866,12.25306327,6.247297882000001,No
40.92319158,-91.18147386,15.07735521,3.58031476,18.69060142,36.9,7.4,27.1,19.49155244,33.77367896,5.275763853,No
43.37791428,-95.15088808,12.12269311,2.991538858,15.24827327,27.7,8.5,22.4,19.62787238,15.61415684,4.848910752,No
42.46883246,-90.88247471,11.62148644,2.922730267,16.40368904,33.5,8.1,26.3,23.99757568,16.87763713,4.349967596,No
43.377951200000005,-94.67843654,15.78401214,3.433834415,17.97383965,40.1,7.9,26.4,19.10631188,26.87962602,6.75070028,No
42.86261789,-91.84436579,13.86340612,3.248579763,15.91084957,33.9,8.4,32.6,20.64970946,20.91696598,5.417894455,No
43.05994038,-92.78901385,14.49576909,3.4224285119999998,15.94732546,40.7,8.0,29.2,19.00028291,16.56196459,6.499589154,No
42.73255134,-93.26247745,15.76057249,3.382363238,16.70181748,45.1,8.3,29.8,18.70459057,28.36560108,7.565665452,No
40.74557479,-95.60467848,12.995608099999998,3.1711888439999996,15.57927173,32.7,6.8,26.9,18.82830657,33.33333333,4.883982036,No
42.0362473,-94.39685878,13.52241947,3.176779638,14.84569469,41.2,8.4,34.3,19.59832272,24.04809619,5.095724773,No
42.40187296,-92.7914363,11.22348948,2.826858287,13.52354215,31.1,8.9,24.0,21.05015373,10.76509035,3.656549195,No
41.68375347,-94.50106981,12.87077865,3.1592410010000003,15.06224817,33.6,8.5,36.5,20.66148588,17.7383592,6.076072427000001,No
42.38376963,-93.70679248,12.40265343,2.989477835,15.11320122,33.1,8.3,24.6,19.62846762,22.72,5.655976676,No
43.08191963,-93.73428106,12.61591959,3.056256755,14.49835624,34.1,8.5,23.1,20.52973823,15.514184400000001,5.4582533589999995,No
42.38387858,-93.24040698,13.58874537,3.141311695,15.37066521,42.1,8.5,24.2,19.37825626,19.01140684,5.34696745,No
41.68286814,-95.81684648,13.84717679,3.2094155210000004,15.70679112,39.8,8.3,24.9,20.46676869,18.15864925,5.40612281,No
40.98797212,-91.54454689,13.89391274,3.1597429189999997,16.50683127,34.8,7.7,29.2,19.90283142,22.23220301,5.51420839,No
43.35676318,-92.31721205,12.6226445,3.1601733060000003,16.00438092,31.6,7.7,24.5,19.751479,15.58441558,6.331907848999999,No
42.77647003,-94.20717774,13.55474297,3.254931608,16.4724998,29.6,8.2,22.0,20.47237449,11.78278689,5.402528277,No
42.38690146,-95.51350491,12.84033158,3.052535539,15.76016834,30.3,8.8,30.3,19.87176143,19.10828026,4.8344620019999995,No
41.68632987,-92.06550659,12.05364331,2.9874594230000002,14.75638952,31.5,8.6,20.0,20.52830065,12.33529577,4.369155297,No
42.17175372,-90.57425276,13.28963611,3.2340017580000002,15.42974307,31.1,8.0,35.6,20.33352177,17.50924784,5.408953656,No
41.68604159,-93.05376949,13.18915407,3.113476753,15.29806664,36.1,8.4,24.6,20.776909,21.65867032,4.214290723,No
41.03177209,-91.94890346,14.41300751,3.25031804,15.29131563,28.2,7.9,15.4,18.57741459,21.07081174,7.45947607,No
41.67155643,-91.58808716,14.09792067,3.15536497,14.52809202,26.4,7.9,16.8,24.57992107,6.4225352110000005,5.5068975689999995,No
42.12123886,-91.13143256,12.88609734,3.0650312339999997,15.30139111,37.6,8.2,29.3,22.06571576,13.24178519,5.110996386,No
41.33646286,-92.17864658,12.20899084,3.077598122,15.32663947,36.6,7.9,26.8,20.66372073,25.15424775,6.576622065,No
43.20420476,-94.20672304,13.57601316,3.150472068,15.34502754,35.9,7.6,26.5,19.66260882,12.96237749,5.001748863,No
40.64200509,-91.47926534,15.69858152,3.4490225339999996,18.1419681,40.3,7.6,30.3,21.06692292,37.48574686,5.054769512,No
42.07893956,-91.59896573,11.82260187,2.8430243610000003,16.37223578,34.4,8.3,22.5,21.25986595,16.14963868,4.16834442,No
41.21852781,-91.25961471,14.83694713,3.228784762,16.19452862,37.2,9.1,31.2,19.97870681,25.2764613,8.920342331,No
41.02941074,-93.32772496,12.55928933,3.028413562,15.31348121,31.5,8.0,29.6,20.2434913,27.32849972,5.57738815,No
43.38053981,-96.21023659999999,11.83980697,2.8698823819999997,14.31767652,39.0,9.1,27.3,20.79813387,14.73516527,6.334231806,No
41.33072338,-94.01555849,11.38298428,2.921511955,14.64095681,36.8,8.6,25.5,22.02191513,11.71981466,4.751895503,No
41.3352231,-92.64091657,14.30036423,3.276637173,16.83974953,33.2,7.7,26.9,19.77359613,21.67308082,5.05010697,No
41.33445149,-93.09945338,12.54990068,3.027838013,15.02656275,33.7,8.5,25.5,20.60772753,12.46770751,4.199655766,No
42.03583997,-92.99879694,16.00314755,3.325299031,14.81655072,34.6,8.5,26.6,19.68141401,37.844036700000004,8.139824441,No
41.03343678,-95.62132575,11.23085182,2.8266746780000003,14.45234971,32.8,8.7,29.8,21.15094616,19.63657679,4.441117765,No
43.35637158,-92.78902036,12.95860196,3.160809543,15.15231369,32.0,8.4,19.6,20.67600213,9.211053264,7.004830918,No
42.05165406,-95.95990234,14.54693022,3.364443098,16.76559138,37.9,7.9,30.8,18.25165338,15.81920904,6.464924347,No
41.02980113,-92.86898187,14.16770294,3.265696174,17.53252183,33.5,7.9,26.4,19.64322178,22.30259192,5.795472789,No
41.03015919,-95.15635945,16.14882011,3.4213782289999997,17.45132594,26.1,7.6,24.0,18.55873889,29.29936306,6.570451956,No
41.48393029,-91.11270001,14.95295852,3.220479583,15.29947467,36.5,8.5,25.9,21.9854565,28.82529187,5.169400755,No
43.08377094,-95.62492771,13.30266443,3.091813187,15.16717542,28.5,8.1,26.7,21.00030209,21.12423917,5.621083671,No
43.37858671,-95.62367552,14.20152081,3.16130535,15.74150965,32.0,8.6,22.0,18.77489043,24.70187394,7.5802364870000005,No
40.73914548,-95.15018351,15.29004873,3.245053095,16.58455953,44.2,7.3,27.1,19.22108066,29.8013245,6.199206199,No
43.08209649,-94.67813985,12.9587297,3.122892349,14.45661348,31.6,8.2,26.7,19.86610577,13.32593004,4.680545585,No
42.7378201,-96.21414189,12.63358386,2.999130412,14.90339972,32.1,9.0,28.7,21.27083483,13.87713657,5.197019142,No
42.73417206,-94.67875215,14.44630414,3.303104706,16.19920492,37.7,8.0,28.9,18.62702462,15.625,5.9475999239999995,No
41.68550432,-93.57353895,13.38016011,3.102189203,14.98966714,31.9,8.3,19.5,20.86476623,22.20739331,5.5104902529999995,No
41.33662866,-95.54229436,15.46707145,3.4717735760000004,17.17337651,41.1,7.7,25.8,21.5734663,28.369129100000002,5.589093935,No
41.68645001,-92.53146055,12.81637099,3.160242753,14.86432922,31.3,8.1,23.7,20.69580172,7.662835249,5.513480763,No
40.73517604,-94.24399233,13.09725338,3.180584226,15.49193994,32.7,8.4,26.3,19.0538883,18.77934272,7.578558226,No
42.38625201,-95.10535572,12.38730287,2.9871060060000003,15.08767442,30.6,7.8,26.2,21.07236909,17.039922100000002,5.983246909,No
41.63709919,-90.62324364,14.55430219,3.431609085,17.14811204,33.1,8.2,24.5,20.91639354,25.56098082,5.025311853,No
41.68509871,-95.31018598,12.66870764,3.1292321960000002,14.90563334,34.6,8.2,25.4,18.910061499999998,16.31067961,5.151075928,No
43.0826415,-96.17786352,12.52011037,3.050391685,13.99020701,28.5,9.2,18.9,22.88615979,15.48877759,6.676877074,No
